dataset,seed,setting,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,state_count,auto_states,min_state_improvement,threshold_passed,kmeans_improvement,temporal_coherence,n_windows,true_state_count,inferred_state_count,adjusted_rand,aligned_accuracy,mean_label_purity,true_label_counts,inferred_state_counts,state_mapping,mae,rmse,node_rmse_mean,node_rmse_max
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04626468421336434,0.15574677335945838,0.07989646820482585,0.4185163977438251
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046132717901061264,0.1568025365237734,0.08035302065370084,0.42159497920955125
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630720881324929,0.15565197733729516,0.07987599415503442,0.418178868315424
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630973234691338,0.15603596577447346,0.0800418370322213,0.41931463478604886
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,Dense Ridge,10.0,,,,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046670590127118196,0.15612095111965393,0.08037952092401655,0.4194724308833568
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046409959056142945,0.15668993776612286,0.08050727523700335,0.4211970718395898
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04605903958301556,0.1577243841715229,0.08100813923315224,0.4239554917582129
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04647602979901829,0.156566815747912,0.08046719903078069,0.42083985038006916
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04633375759186494,0.15686100769948338,0.08056813663027287,0.42166547586278946
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,Dense Ridge,100.0,,,,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04726797834190943,0.156980386286702,0.08144405078576797,0.4219199848790695
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04680696318931748,0.1577203846747267,0.08161922046590711,0.4237954478546335
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04561518785304227,0.15817345322731477,0.08189993344804182,0.42494803150467136
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046903554222603346,0.15755119138207896,0.08156672801205939,0.42341578216518305
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems_cooler_condition,0,auto_k2_min_0.12,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,2,True,0.12,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046702013999189815,0.1578861161869697,0.0816475045424102,0.42431353707510516
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,Dense Ridge,1.0,,,,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04644940013362614,0.1554111584263074,0.07982692614779191,0.4172899154690502
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04626468421336434,0.15574677335945838,0.07989646820482585,0.4185163977438251
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046132717901061264,0.1568025365237734,0.08035302065370084,0.42159497920955125
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630720881324929,0.15565197733729516,0.07987599415503442,0.418178868315424
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630973234691338,0.15603596577447346,0.0800418370322213,0.41931463478604886
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,Dense Ridge,10.0,,,,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046670590127118196,0.15612095111965393,0.08037952092401655,0.4194724308833568
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046409959056142945,0.15668993776612286,0.08050727523700335,0.4211970718395898
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04605903958301556,0.1577243841715229,0.08100813923315224,0.4239554917582129
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04647602979901829,0.156566815747912,0.08046719903078069,0.42083985038006916
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,10.0,0.1,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04633375759186494,0.15686100769948338,0.08056813663027287,0.42166547586278946
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,Dense Ridge,100.0,,,,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04726797834190943,0.156980386286702,0.08144405078576797,0.4219199848790695
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.01,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04704721147864152,0.15733125428747502,0.08153015605464198,0.42290278005860427
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,100.0,0.01,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04680696318931748,0.1577203846747267,0.08161922046590711,0.4237954478546335
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.01,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630606203404213,0.1580699413873624,0.08182273516528321,0.4247732266123706
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,100.0,0.01,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04561518785304227,0.15817345322731477,0.08189993344804182,0.42494803150467136
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.0470759319111906,0.1572743920113568,0.08151401548300558,0.42274593282350403
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046903554222603346,0.15755119138207896,0.08156672801205939,0.42341578216518305
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04678289265751311,0.15778273478770255,0.08165677040965295,0.42413500873564997
HydraulicSystems_cooler_condition,0,auto_k2_min_0.16,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,2,True,0.16,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046702013999189815,0.1578861161869697,0.0816475045424102,0.42431353707510516
HydraulicSystems_cooler_condition,0,forced_k2,Dense Ridge,1.0,,,,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04644940013362614,0.1554111584263074,0.07982692614779191,0.4172899154690502
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04638746701867529,0.1555619216154146,0.07988075323901575,0.4178030794883989
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04626468421336434,0.15574677335945838,0.07989646820482585,0.4185163977438251
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04626145354482729,0.15626936727999047,0.08017131174708587,0.4200149064170081
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046132717901061264,0.1568025365237734,0.08035302065370084,0.42159497920955125
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04639780512558248,0.15553755670423755,0.07987269987609921,0.4177202914303357
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630720881324929,0.15565197733729516,0.07987599415503442,0.418178868315424
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.0463483159144035,0.1558904579322603,0.08002259323592992,0.4188418466816771
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04630973234691338,0.15603596577447346,0.0800418370322213,0.41931463478604886
HydraulicSystems_cooler_condition,0,forced_k2,Dense Ridge,10.0,,,,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046670590127118196,0.15612095111965393,0.08037952092401655,0.4194724308833568
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,10.0,0.01,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04658715251629476,0.15639747883165817,0.08045510852876125,0.4203162275977674
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,10.0,0.01,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.046409959056142945,0.15668993776612286,0.08050727523700335,0.4211970718395898
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,10.0,0.01,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04620691668590297,0.15727285234930924,0.0808145435651507,0.4228838884219903
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,10.0,0.01,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04605903958301556,0.1577243841715229,0.08100813923315224,0.4239554917582129
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,10.0,0.1,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04660194681566256,0.15636006459643953,0.08044381286297231,0.42020302462776243
HydraulicSystems_cooler_condition,0,forced_k2,STCG-v1 Weighted Ridge,10.0,0.1,1.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04647602979901829,0.156566815747912,0.08046719903078069,0.42083985038006916
HydraulicSystems_cooler_condition,0,forced_k2,DynVAR-Lasso Weighted Ridge,10.0,0.1,4.0,1.0,2,False,0.0,True,0.047686281420963726,0.9057884736641466,617,3,2,0.7417913919734421,0.9043760129659644,0.9983792544570502,100:32;20:293;3:292,0:316;1:301,"{""0"": ""20"", ""1"": ""3""}",0.04643463854394903,0.15677109242069784,0.08059412166258888,0.42143100515579135
